,economy,GDP per capita (current US$),"Government expenditure on education, total (% of government expenditure)",Current health expenditure (% of GDP),Gini index,"Life expectancy at birth, total (years)",year,region,ncomelvl,incomelvl
736,CSS,14402.4725779389,12.3070447486926,5.43292838753599,,71.8641021665476,2015,,,
737,CSS,13297.7443496162,11.7850028841985,5.85146903027351,,72.0516361154512,2016,,,
738,CSS,13637.1207205804,9.88690577318633,6.04340285203463,,72.1731041595093,2017,,,
739,CSS,13815.3265154798,10.6522780521634,5.97905588721147,,72.2210854022703,2018,,,
740,CSS,13938.2023201976,10.4561041957235,6.1595804431491,,72.1292604830284,2019,,,
741,CSS,11925.7573950011,11.7162704467773,6.95111117623348,,71.9394359303317,2020,,,
742,CSS,13833.3099303464,10.0265197753906,6.54494143338545,,69.9228107471769,2021,,,
743,CSS,17355.8366579795,10.4055900573731,5.69269774449756,,72.8322921090608,2022,,,
744,CSS,17582.2636796878,9.82689952850342,,,73.1716450013098,2023,,,
745,CSS,20173.9564746676,8.86438591623742,,,,2024,,,
909,EAP,4057.86841611259,14.7111396789551,4.02259443656829,,73.7616390609633,2010,,,
910,EAP,4913.89621427227,12.7377796111409,4.1441461845362,,73.9857453156401,2011,,,
911,EAP,5434.8274709338,14.4072303771973,4.33958809561204,,74.2597872053228,2012,,,
912,EAP,5952.77111218013,15.367449760437,4.47127698982845,,74.4859323786011,2013,,,
913,EAP,6373.65105683767,15.0920205488982,4.5582784345775,,74.7194528121745,2014,,,
914,EAP,6589.77384002779,14.5541943244056,4.71920276681852,,74.9511243848739,2015,,,
915,EAP,6683.18386893998,13.4156131467957,4.75527776647786,,75.1559117663434,2016,,,
